epoch,train_loss,validation_loss
1,0.13082286444546856,0.0709518827026516
2,0.061222543270501105,0.06176454072183046
3,0.052898469755531134,0.06198715380743141
4,0.04748020245980201,0.04954618453002212
5,0.043467028853189385,0.04922399338215011
6,0.04003152228551893,0.04995644384854559
7,0.03759891289868471,0.05451751265773269
8,0.03606399088665913,0.04840779902792421
9,0.03439492440894899,0.0524519866226263
10,0.03461461405297643,0.04389546201728932
11,0.03183060126355268,0.04652471243931928
12,0.030226796209413594,0.052718427821528906
13,0.030168793861900564,0.05016307512802878
14,0.028591991615937812,0.04585331755126027
15,0.028776121018280688,0.04906546096834871
16,0.026728087966262318,0.04718236603905482
17,0.026488728361582323,0.051353512056686625
18,0.02607606006227308,0.04385757263819813
19,0.02399631136612601,0.0498043202979811
20,0.023704876100435555,0.04842024133859433
21,0.02147324351691401,0.0517135436021904
22,0.021636266659909243,0.04552774522269713
23,0.021900355747854223,0.0509978858881536
24,0.020783677397416826,0.045004503742757024
25,0.020320641524984237,0.045506526771796445
26,0.01898579441628903,0.05190036486922053
27,0.019999541766785804,0.044371364449632085
28,0.02026142834508438,0.042072269504854855
29,0.018497662143570355,0.04444713410985143
30,0.01783503315234203,0.048035540425570594
31,0.017479310200919553,0.048004805623645314
32,0.016898772999758158,0.04473735756439147
33,0.015863159874060177,0.046135267688139955
34,0.015934133370486263,0.04347904175027745
35,0.016033741755414797,0.04614458756330988
36,0.01586261944781263,0.0542319553101596
37,0.01569743062836129,0.04356262032583057
38,0.015010420677843899,0.05047849940230364
39,0.015620784908549843,0.045055138319019146
40,0.01550705247313943,0.041819655654293096
41,0.014458834321130713,0.04406448128280063
42,0.013390814760315952,0.05149220899921604
43,0.014582382677096575,0.04531476260730697
44,0.012992256975597305,0.046597759126407144
45,0.013079671125342389,0.050273230688368316
46,0.012877966093925592,0.04405260776738591
47,0.012233340081767798,0.04501403846909327
48,0.012616533232372606,0.04871985857279788
49,0.0148692520113005,0.05274101317614383
50,0.01371510097705486,0.05004808310489296
51,0.013246647530451173,0.05512076311302067
52,0.012398194276745949,0.051849257286053316
53,0.011429123746247527,0.047761784588330414
54,0.011320392224078575,0.04964615918656788
55,0.010847903300343832,0.04860747499591281
56,0.01066273084665201,0.05008675678983326
57,0.010473584121557454,0.04854272825976099
58,0.009922119936405287,0.04928842227400744
59,0.009811996000637417,0.048788830540085135
60,0.009832025553748952,0.05077633058455995
61,0.00982504839525146,0.04761655686262477
62,0.009815581777390737,0.05016585291843341
63,0.009803499346341503,0.05888093558467144
64,0.011150752225835073,0.051885015936079144
65,0.009815426008927807,0.05419136149098931
66,0.009138051381304937,0.04931007393044875
67,0.008898053153307686,0.04874154231761603
68,0.008789059423642042,0.05371449817599422
