epoch,train_loss,validation_loss
70,0.0049655565070513795,0.05211657203291535
71,0.00476222129746523,0.05575319634740404
72,0.004511746421860768,0.05944878359279865
73,0.004207828249087338,0.05809027295582179
74,0.004081308734526819,0.053996496230769464
75,0.004473749824621036,0.05674905514724692
76,0.004348140321383083,0.056075744759036414
77,0.004252875796386293,0.05525561338317258
78,0.003861073629531208,0.05758079087592374
79,0.003667008425122695,0.05856443452537629
80,0.003982355332185838,0.05758675190138896
81,0.004055437525563909,0.06018520640823083
82,0.004850578325019576,0.05661638825627762
83,0.0044746712529661285,0.05813995284846409
84,0.0043168287016920265,0.05534380031331534
85,0.0038445695895478918,0.05577523357939688
86,0.003362745845639711,0.05161624650901735
87,0.0037170166108287514,0.05263141675744608
88,0.00490817833322572,0.05378006119785112
89,0.0037723635269965743,0.056420779165825774
90,0.00329140563179155,0.05406097942398104
91,0.003316312083615684,0.05474357505230217
92,0.002858544782900571,0.05593395601532255
93,0.004746427613204384,0.0634946881567206
94,0.0071065981026046405,0.05799011743026473
95,0.005057508397615473,0.05532970772157739
96,0.003653908150658266,0.05760086208833361
97,0.002878414710326747,0.05427881819485138
98,0.0027395640370103383,0.055142742235051036
99,0.002702011068339635,0.05800213353795559
100,0.002442862326530482,0.05266221293296566
101,0.0023830654312579965,0.05685567103067768
102,0.0024318032917686125,0.057224488284928675
103,0.002335511700248743,0.05642450335134617
104,0.002321012812212552,0.05546369861463896
105,0.0022201502177475792,0.05606983575480108
106,0.002179612204376805,0.055117182398321085
107,0.0020985361772165906,0.05443788406524223
108,0.0020521060739149637,0.05522893085027341
109,0.0022469693140680868,0.05606290225303693
110,0.002443895808691743,0.05240879938793919
111,0.002802173040910239,0.0544115669757901
112,0.00733573351283138,0.05810693055521774
113,0.011134866577970644,0.04766833563256666
114,0.006653601491468345,0.05340926695747888
115,0.003985463107261404,0.054204990582072746
116,0.0026694146939715553,0.05371320701718084
117,0.002259175076749562,0.0550040243355399
118,0.0022062035279579177,0.05707895820761744
119,0.0020449367562157352,0.05539261538621936
120,0.0021926125132738974,0.052581296535727705
121,0.0020498857932564254,0.052136825241055965
122,0.001913068097059222,0.05575955550689505
123,0.0019096521961392413,0.053593712470137514
124,0.0018066536858832771,0.054071251952303744
125,0.0016443361401047988,0.05227137446896888
126,0.001716768562450007,0.053112512105700505
127,0.0016077115933596502,0.055082628545545534
128,0.0016624003586062698,0.05179636785271288
129,0.0036487865150159034,0.0553653374247891
130,0.0024364676392348524,0.053713404449264514
131,0.0019409590530332541,0.05251752531979635
132,0.0018726488436970196,0.052075653229903845
133,0.0017445577442194704,0.053402849775790906
134,0.0016576504730656124,0.05277318451689975
135,0.0015451305277501568,0.052293089095388046
136,0.001897201160321489,0.05682135610380149
137,0.00202721929976038,0.05563293852858466
138,0.006154844254149791,0.053852110358701695
139,0.009150636173172643,0.06418128027997268
140,0.007056566911619128,0.05338246233355692
141,0.003950434275275855,0.05314869208178942
142,0.002354099374684401,0.052369185514328245
143,0.0020226065188128847,0.050822137736687804
144,0.0017686256383731794,0.049627153672555456
145,0.0016247134153942802,0.05063377434565113
146,0.0015964441829170318,0.051412163518751094
147,0.0015570881013649838,0.05214623851118688
148,0.0014753618052995025,0.05179612023239396
149,0.0014116985324963216,0.05054528812235307
150,0.0014633801606123496,0.053242623019075175
151,0.0013950452127193106,0.051254927549856326
152,0.0013422888906592632,0.04963373879563159
153,0.00138960559818928,0.05201620153551438
154,0.0013325325869945703,0.05300707312402206
155,0.0013550013913648446,0.05359885452771236
156,0.0012977825215320375,0.05416693173370252
157,0.0013401042726531433,0.05145189239987757
158,0.0013501807584354658,0.051572036914899824
159,0.0012806682384238618,0.0496487449890193
160,0.001300088708926596,0.05280848637410635
161,0.0013356224682580225,0.052818699963734776
162,0.002269356498449947,0.051444771718287194
163,0.012722452625608841,0.06095269499586783
164,0.01518151712046832,0.05674637494260663
165,0.007288711955848303,0.05408464354901453
166,0.003991869944768438,0.0540163100195117
167,0.0027388800151715636,0.05343681748450011
168,0.0021655964626649937,0.05497087875665164
169,0.0017938309039149804,0.052775311177321885
170,0.0016387451632054275,0.05147894362354783
171,0.0015480443250434379,0.05298797838064904
172,0.0016073932269442418,0.05345122333152284
173,0.0014515855702535775,0.05090148329843916
174,0.0014111280125871663,0.050987832868499616
175,0.0012989799747656747,0.05227701920056487
176,0.001296962233033985,0.051794256152752974
177,0.0012559053696702246,0.05084946147791522
178,0.0012124931486543276,0.051634321329046
179,0.0011795816210540884,0.052012347463555146
180,0.001265947925122394,0.05278690763123853
181,0.0011752654717631,0.05144129433235956
182,0.0011753211199746806,0.05080133896179922
183,0.0012313767136291262,0.050896930860267135
184,0.0012583755750800877,0.04968044312539772
185,0.0010903757164444441,0.051066289232158425
186,0.0010989671804355848,0.050879336593495327
187,0.0010934564534138915,0.05037133333524372
188,0.001092643143960741,0.048889035316328266
189,0.0011073215634332437,0.05193610611232042
190,0.0011050609742638974,0.05171041374872517
191,0.0010703311118967773,0.052990310417119955
192,0.001183240169564115,0.05137406594799852
193,0.0011098329823266964,0.05140787279615828
194,0.0010858692835493502,0.05077365376660111
195,0.0010167719184995202,0.050393188508053716
196,0.001076592580382548,0.051076688302342244
197,0.0011076445310929434,0.05024026013467199
198,0.0009984879574038642,0.04977817129105358
199,0.00304918848034635,0.054591645412230064
200,0.010741436237519136,0.0509407450164799
