epoch,train_loss,validation_loss
1,0.13187904479366658,0.07206598422793592
2,0.06308879134123159,0.05793780679851533
3,0.05450698894513788,0.05394663090902027
4,0.04973953594478713,0.05196342533646782
5,0.047180677946369355,0.0495141715889231
6,0.045194746775943886,0.04726107078345288
7,0.044178727512620725,0.054703584177173754
8,0.04263486228950148,0.053202794425912046
9,0.040944114043185056,0.04868378583667578
10,0.04059396589867088,0.06101465676045001
11,0.03849697789876209,0.04727547442709319
12,0.03760339658794326,0.04781333168521405
13,0.03820484753571036,0.04338593415572457
14,0.03693069455412817,0.04566784633148835
15,0.03598793590678775,0.051466094990318643
16,0.035010694594689286,0.043098307021898
17,0.03483365010971762,0.04311080318660918
18,0.03454095159307845,0.05108452434807021
19,0.0348747104566872,0.046727653024259165
20,0.03385955716284323,0.048784926090691544
21,0.03377669755055083,0.04484516080403745
22,0.03234046185974373,0.04563304431416651
23,0.03212506804929601,0.04369322333858009
24,0.03307196208989813,0.04917829554581301
25,0.03145137828518929,0.04483886543181628
26,0.031171108310109195,0.0418407437342718
27,0.031413483923331195,0.04312645685288978
28,0.030151741154478526,0.046625332341237745
29,0.031241670779255177,0.045151717170764986
30,0.029931095794940122,0.043385053225844766
31,0.02915061549475848,0.044018639749677076
32,0.028651637926403455,0.04563615259807705
33,0.028559207595229362,0.045714045058941805
34,0.028067282379288863,0.04197445933267308
35,0.029015654985603996,0.04010024228990552
36,0.028455833952934138,0.039163661257782874
37,0.027074425941068993,0.04431856435816883
38,0.02705569088766669,0.04241433291916628
39,0.02747581731628366,0.04076584817661011
40,0.02672724321457813,0.04254844647333239
41,0.027244385047623457,0.0533444404128246
42,0.02670742446285818,0.03849861666749695
43,0.026017251653559975,0.0398325921929129
44,0.025783296918606844,0.03966906630746511
45,0.025374050016382866,0.0437827898216077
46,0.025767828202413485,0.04066248630515532
47,0.02526004625822098,0.04017418643225736
48,0.02621654117115417,0.03904055761253322
49,0.025812767409256372,0.0460746618411215
50,0.024923786370474946,0.0401355201825618
51,0.023626906288991712,0.03888336036040407
52,0.02383131214502791,0.04225046378345671
53,0.02394853486500587,0.041897537224053955
54,0.02439540481158069,0.04164312150098372
55,0.02397237917411691,0.0431587644975591
56,0.02252580996275055,0.03929153936182183
57,0.02235225154357817,0.04317278652696238
58,0.023134533252359722,0.04411857498184865
59,0.023605183546081907,0.04502328975164644
60,0.02365902061883487,0.03757795402706143
61,0.022800805187605227,0.040048060366004376
62,0.02289465669696378,0.03678084668986179
63,0.02377470034965493,0.040125623809703775
64,0.02293286278603107,0.03950496551200203
65,0.02186913082051748,0.041808147415731974
66,0.022256005197576176,0.0436287717357728
67,0.02228840309424289,0.042188749244415895
68,0.02240191236860662,0.04246566633446607
69,0.022251470185000337,0.04534039895016173
70,0.02208222301352495,0.044703026558901814
71,0.02219593966349665,0.04487031638882877
72,0.022235130657119212,0.04231225784115837
73,0.021493938917050027,0.04011632655710219
74,0.02148174962674266,0.038040742145433716
75,0.020334668407347087,0.04070377756733394
76,0.02004953055129231,0.04117084333291114
77,0.021384917534018333,0.04517411473421869
78,0.020394686163073703,0.04030846870120834
79,0.019875308873275665,0.04209497081906503
80,0.02132027270523179,0.04475885069498197
81,0.020593657858897156,0.04370954724795678
82,0.01989379213852022,0.040827461014633526
83,0.019522937382546318,0.04057498496316006
84,0.019458764247743402,0.04281894862059569
85,0.019548035231778393,0.046771074887157815
86,0.0196255756612312,0.04697471389188675
87,0.020395854059974638,0.04042232489547972
88,0.02030720869062512,0.04217882250185422
89,0.01953763751851485,0.042615572999221155
90,0.018364780915222218,0.040407573200750425
91,0.018573449155452865,0.04736199496826231
92,0.01890538679017841,0.042331914112137686
93,0.01830733092284395,0.041536710705069174
94,0.019272778821938556,0.04386161076340274
95,0.018316746209505644,0.04760807284490103
96,0.019371948089564297,0.04305051409525409
97,0.01817196457441127,0.03878705303505987
98,0.017938209530400845,0.04327727406743221
99,0.019196730601990886,0.04256875415840475
100,0.020947446899498602,0.04176750985138557
