epoch,train_loss,validation_loss
1,0.1723337834053184,0.07530235666133218
2,0.05958757185310095,0.05416932552208138
3,0.0487743319382717,0.05661081104202916
4,0.04178477143431016,0.04729030967445545
5,0.03510966752152401,0.03903244449529489
6,0.03205442768740501,0.04327386756775159
7,0.028782909881966506,0.04171966961376025
8,0.02660018111481589,0.03805301209953496
9,0.025856372986079984,0.046739858645066516
10,0.023518911615877474,0.040055804112845816
11,0.02124007558906788,0.038131832601966564
12,0.020182275954810747,0.038225190566391044
13,0.020120905876023606,0.03899273912936059
14,0.01758414334484749,0.042300191550110756
15,0.016439377663256236,0.0455799292380669
16,0.01568484086181753,0.0464677091291414
17,0.015221498661157297,0.04961324720998916
18,0.014778013488632852,0.04697301055693476
19,0.013706290631123217,0.057112306747282134
20,0.013021003910558843,0.042878126436282284
21,0.011510710420093068,0.042002248906755614
22,0.010934430602553691,0.04138773361548748
23,0.010807081672438887,0.04862440275953424
24,0.010328513267037967,0.04346451648124007
25,0.010391509254151107,0.042317829581161384
26,0.009312949479932265,0.047234582582816445
27,0.009318993894830338,0.04199056966299877
28,0.008899964792493291,0.04237100806537003
29,0.008394113147599582,0.04566897353554797
30,0.008020363152545756,0.04516437691422218
31,0.007743564964419166,0.04593064965390523
32,0.007975599062709358,0.04374267641753577
33,0.007123290907852784,0.049073459697141886
34,0.006953903592074368,0.04304023924084688
35,0.006912356035401951,0.040912368026669414
36,0.006605271545332545,0.04305837867785684
37,0.006488988870464449,0.04227451076380092
38,0.0064227032757478335,0.04533664780692413
39,0.006244939340591572,0.044943222391598474
40,0.00594669557179155,0.048061061363770766
41,0.005628154563682164,0.04639151898093453
42,0.005735834376132064,0.052060945843548985
43,0.005671700876182643,0.042972010541742975
44,0.005177936406100402,0.043931067020238794
45,0.005423057742169933,0.0435377674052954
46,0.005305674030006573,0.044689797910679334
47,0.005116674991954664,0.041464714921775316
48,0.00523542391556019,0.040716856336729744
49,0.004659649487496642,0.046344655618863966
