epoch,train_loss,validation_loss
79,0.04030783839017118,0.04979077538681303
80,0.041157761230825034,0.04664638880379924
81,0.039744795948185946,0.048813256268239236
82,0.039608293878717685,0.049047024582135175
83,0.039670984094544046,0.04942928570330976
84,0.0397115210590725,0.04932661047335501
85,0.03848071140883288,0.05404656978733506
86,0.04043073556611755,0.051834388241986
87,0.039641446609449155,0.052752241023651676
88,0.03983623955423651,0.04950241468553319
89,0.03916881669974985,0.050032256930839306
90,0.03789990121147729,0.05325357974276155
91,0.03961676459028701,0.051509133335368606
92,0.04067751154088016,0.04802720304554875
93,0.03799705866066578,0.05014600449512693
94,0.03835045078966378,0.05054363994143212
95,0.03875072238175378,0.0522508889323117
96,0.037722668845732596,0.05004726705795776
97,0.038565132729577574,0.05114346374834508
98,0.03877349576157873,0.05069102853858486
99,0.03771909391497586,0.049129966002672415
100,0.0382910547728408,0.05171162159367922
101,0.0379593817734054,0.05237103900676913
102,0.03847555560267392,0.053556133426129436
103,0.037786743154667506,0.05135618909966234
104,0.03756599735963396,0.05153546656518607
105,0.03733138737754901,0.052965872742358734
106,0.03811050310410138,0.050237875583249096
107,0.038722668745343365,0.05029560855129471
108,0.03844660823534955,0.05071649851402909
109,0.03730970723885,0.052949907104313146
110,0.03812672257487727,0.049796519490974224
111,0.037895009431743856,0.05088769071268005
112,0.03662509966679049,0.04552067221725759
113,0.036814094650123516,0.05048405973588648
114,0.03706210856848837,0.05012583687636419
115,0.03663955716234643,0.05160713507267238
116,0.036862090942799436,0.05105211573926285
117,0.037525771924151415,0.04720674828168246
118,0.03617351391091805,0.04835373034471175
119,0.03710489944204151,0.053435474212886115
120,0.03721805730169515,0.05004768516144122
121,0.03549464783492013,0.048713260236772526
122,0.03576748689830089,0.05113082949493407
123,0.03681890284891633,0.05042734691989165
124,0.0377581321233931,0.052532659973736184
125,0.03687569366175594,0.04823743272691094
126,0.036515460074718155,0.05352571141329775
127,0.036961182741508954,0.047261728539475946
128,0.03540588704470349,0.04944222407673487
129,0.036216856813931365,0.049618370466530705
130,0.035171505970398045,0.046187685246388825
131,0.03616407507144062,0.049213117648867516
132,0.036557917996665426,0.05003048462516319
133,0.03546477324102347,0.04624708915623958
134,0.036964041992872426,0.054312460323301025
135,0.03806727866373228,0.05876231259811939
136,0.03695837955892858,0.05063104645610613
137,0.03571466099085104,0.05202796007240288
138,0.0364909888181831,0.0519922482230839
139,0.036657640131326906,0.048683628690780495
140,0.036140514818911076,0.0474677501764655
141,0.034316908735538595,0.048228277923039894
142,0.034497921426861505,0.05075725412713376
143,0.03441998285266017,0.048213857149153834
144,0.036303102700286714,0.049643174102565385
145,0.03485840798141096,0.04872266406233611
146,0.03465090301072657,0.048466067093754665
147,0.03409724940042054,0.05121991153347295
148,0.03424325271210355,0.050779297365659073
149,0.03440106257795452,0.04716415784240072
150,0.03465212590843331,0.04965460378548848
151,0.03572240744391558,0.05199554783624646
152,0.03394787454688476,0.055793646145541
153,0.03311850933969278,0.049771804679682174
154,0.03433740904282486,0.04818568606843185
155,0.034288630954006055,0.05032020351427029
156,0.034705242021051616,0.04938622529522588
157,0.033048260590049956,0.053734479791554594
158,0.03302185294037861,0.05014688878531983
159,0.03243803409899742,0.05074558404701486
160,0.03495345789726763,0.05376061247578873
161,0.033762547771717964,0.05458674639501293
162,0.03578196904328216,0.051953504191003884
163,0.03426574776385099,0.049569419981601734
164,0.03309435142858812,0.0495763225137733
165,0.03342754242628146,0.05125857142700779
166,0.03299065941358158,0.05973712157510136
167,0.03301822701437214,0.052383035274631944
168,0.03349626193684253,0.05323922697080742
169,0.03306163097563904,0.05342660425408368
170,0.032328976334426184,0.0528122434508543
171,0.03233774733714153,0.05470307942437247
172,0.03318370520275354,0.05375806346365276
173,0.032897588542479865,0.05201614498524078
174,0.03306583681773456,0.05310788151856602
175,0.03240602235668222,0.05116653947924114
176,0.0335199146253175,0.049471911241737075
177,0.032718381030095424,0.050812008316135165
178,0.03341206780533997,0.04988837664830942
179,0.033471572616846565,0.05047579627043865
180,0.032411091943997376,0.05431951464566827
181,0.03133808576372992,0.05239639074329803
182,0.03237985587512447,0.05535871741448303
183,0.03144731067211671,0.05233316061949639
184,0.03115718152791524,0.05495271656610157
185,0.03310321099889508,0.04868417016906235
186,0.03339714708882607,0.05056934456282983
187,0.03208627655948466,0.052583003026140995
188,0.031966350730175445,0.05612232678083483
189,0.03127549144870104,0.05477520066586807
190,0.03055434857292073,0.0535549493281708
191,0.03129770427613543,0.056200826566623764
192,0.031212585761682825,0.055043703098953
193,0.031339619982570566,0.054134637666475666
194,0.030923988318821906,0.05477741426933826
195,0.030825960370354063,0.05154238046256984
196,0.030274547330958697,0.05116604109504171
197,0.030184842666693884,0.0501220561185286
198,0.03112903467288712,0.05357330333645038
199,0.03256334602192037,0.05477937102658625
200,0.03254131603215988,0.05668371330752609
